,1940,1950,1960,1970,1980,1990,2000,2010
mn0000128141,,,,,,,,
mn0003499143,,,,,,,,
mn0000339624,,,,-0.007352941176470588,0.0035460992907801418,0.0021008403361344537,0.002844950213371266,0.003963011889035667
mn0000310215,,,,,,,,
mn0000921200,,,,,,,,
mn0000575695,,,,0.003355704697986577,0.0018148820326678765,0.0011037527593818985,0.0007457121551081282,0.0006978367062107466
mn0000109012,,,,,,,,
mn0000179962,,,,,,,,
mn0000585180,,,,,,-0.0196078431372549,0.010416666666666666,0.009345794392523364
mn0000993916,,,,,,,,
mn0001637575,,,,,,,,
mn0000519355,,,,,,,,
mn0001872890,,,,,,,,
mn0000721998,,,,,,,,
mn0000606381,,,,,,,,
mn0000477915,,,,,,,,
mn0001199925,,,,,,,,
mn0000634225,,,,,,,,
mn0000500607,,,,,,,,
mn0001066097,,,,,,,,
mn0000120763,,,,,,,,
mn0000080919,,,,,-0.011695906432748537,-0.022321428571428572,-0.01384083044982699,-0.013029315960912053
mn0000247966,,,,,,,,
mn0000931086,,,-0.0038461538461538464,-0.012232415902140673,-0.015789473684210527,-0.0081799591002045,-0.012237762237762238,-0.008431703204047217
mn0000540608,,,,,,,,
mn0000180449,,,,,,,-0.0036900369003690036,-0.0034782608695652175
mn0000335302,,,,,,-0.022026431718061675,-0.0028328611898017,-0.002717391304347826
mn0000666598,,,,,,,0.00425531914893617,0.00411522633744856
mn0000796317,-0.08571428571428572,-0.08695652173913043,-0.058823529411764705,-0.017241379310344827,-0.01639344262295082,0.014925373134328358,0.02857142857142857,0.028169014084507043
mn0000651193,,,,,,,,
mn0003194816,,,,,,,,
mn0000484546,,,,,,-0.0024968789013732834,-0.0020387359836901123,-0.0019474196689386564
mn0000579839,,,,,-0.009174311926605505,-0.013050570962479609,-0.006045949214026602,-0.004678362573099415
mn0000825087,,,,,-0.0006578947368421052,-0.0013146362839614374,-0.0006697923643670462,-0.0003178639542275906
mn0000174603,,,,,,,,
mn0003266678,,,,,,,,
mn0000673752,,,,,,,-0.0022172949002217295,-0.005253940455341506
mn0000131866,,,,,,,,
mn0000293225,,,,,,,,
mn0000157908,,,,,,,,
mn0000153519,0.2,0.5384615384615384,0.6,0.5,0.5263157894736842,0.5714285714285714,0.5217391304347826,0.5217391304347826
mn0000798792,,,,-0.007853403141361256,-0.0019230769230769232,-0.0015151515151515152,-0.0013477088948787063,-0.0012987012987012987
mn0002673964,,,,,,,,
mn0001724948,,,,,,,,
mn0001225178,,,,,,,,
mn0001477625,,,,,,,,
mn0000275757,,,,,,-0.0033783783783783786,0.007462686567164179,0.017830609212481426
mn0000153443,,,,,,,-0.011363636363636364,0.004366812227074236
mn0002318562,,,,,,,,
mn0000529736,,,,,,,,
mn0000478016,,,,,,,,
mn0000202235,,,,,0.0,0.0017331022530329288,0.007537688442211055,0.007237635705669481
mn0002154474,,,,,,,,
mn0000394382,,,,,,,,
mn0000597875,,,,,,,,
mn0001493745,,,,,,,,
mn0000931559,,,,,,,0.00411522633744856,0.004016064257028112
mn0000689367,,,,,-0.006546644844517185,-0.0034965034965034965,0.0,0.0008865248226950354
mn0002110528,,,,,,,,
mn0000860394,,,,,,,,
mn0000165575,,,,,,,,
mn0000138445,,,,,,,,
mn0000137635,,,,,,,,
mn0000495702,,,,,,0.02586206896551724,0.014598540145985401,0.014285714285714285
mn0001723862,,,,,,,,
mn0000182214,,,,,,,,
mn0000617689,,,,,,,,
mn0000385879,,,,,,0.007662835249042145,0.0029239766081871343,0.0027472527472527475
mn0000118189,,,,,,-0.0038910505836575876,-0.0028735632183908046,-0.0025974025974025974
mn0001703425,,,,,,,,
mn0002186780,,,,,,,,
mn0000101123,,,,,,,,
mn0000854169,,,,,,,,
mn0000017589,,,,,,,,
mn0000079959,,,,,,,0.001364256480218281,0.00129366106080207
mn0000047421,,,,,0.010869565217391304,0.00909090909090909,0.007662835249042145,0.007547169811320755
mn0000227675,,,,,,,,
mn0000059655,,,0.007142857142857143,0.013513513513513514,0.013071895424836602,0.018633540372670808,0.018292682926829267,0.018292682926829267
mn0000761002,,-0.006993006993006993,0.004878048780487805,0.009259259259259259,0.009009009009009009,0.008733624454148471,0.008547008547008548,0.008547008547008548
mn0000203963,,,,0.0037735849056603774,0.003205128205128205,0.00267379679144385,0.002531645569620253,0.0025188916876574307
mn0000170454,,,0.0,0.0,0.0,0.0,0.003236245954692557,0.00303951367781155
mn0000457807,,,0.004228329809725159,0.001584786053882726,0.001358695652173913,0.0011668611435239206,0.0,0.0
mn0000838195,,,,-0.0017094017094017094,-0.001447178002894356,-0.001218026796589525,-0.0010638297872340426,-0.0010224948875255625
mn0000101371,,,,,,,,
mn0000174198,,,,,,,,
mn0000522768,,,,,,-0.0030959752321981426,0.00425531914893617,0.0057361376673040155
mn0000920304,,,,,,,,
mn0000625278,,,,,,,0.0,0.0004938271604938272
mn0000684917,,,,,,,,
mn0000090072,,,,,,,,
mn0000183242,,,,,,,,
mn0001843109,,,,,,,,
mn0000157416,,,,,,,,
mn0000387580,,,,,,,,
mn0000558339,,0.0,-0.004901960784313725,0.008968609865470852,0.01680672268907563,0.012195121951219513,0.011857707509881422,0.011811023622047244
mn0000145866,,,,,,,,
mn0002930475,,,,,,,,
mn0000549067,,,,,,,,
mn0000491802,,,,0.0013458950201884253,0.0009182736455463728,0.0006207324643078833,0.0023719165085388993,0.002276867030965392
mn0000580166,,,,,,,-0.0008710801393728223,-0.0008285004142502071
mn0000475932,,,,0.0,-0.0033467202141900937,-0.0031992687385740404,-0.004206098843322818,-0.003699966363942146
mn0000934305,,,,,,,-0.0009541984732824427,0.0
mn0000768470,,,,,,-0.002512562814070352,-0.002288329519450801,-0.0022522522522522522
mn0000179698,,,,-0.001607717041800643,-0.0012437810945273632,-0.0019286403085824494,0.0016891891891891893,0.002457002457002457
mn0000937759,,,,,,,,
mn0000266952,,,,,,,,
mn0000398259,,,,,0.001968503937007874,0.007621951219512195,0.0063532401524777635,0.006188118811881188
mn0000371879,,,,0.0015128593040847202,0.0,0.0007374631268436578,0.0006060606060606061,0.0005861664712778429
mn0000696015,,,,-0.003913894324853229,-0.004379562043795621,-0.002129925452609159,-0.0038639876352395673,-0.003599712023038157
mn0000515386,,,,,,0.013888888888888888,0.009900990099009901,0.009259259259259259
mn0000692251,,,-0.006493506493506494,-0.0037220843672456576,-0.002564102564102564,-0.0018094089264173703,-0.0009569377990430622,-0.0009220839096357768
mn0003551088,,,,,,,,
mn0000557625,,,,,,,,
mn0003054144,,,,,,,,
mn0000083050,,,,,,,,
mn0000176830,,,,,,,,
mn0000374666,,,,,,,,
mn0001794850,,,,,,,,
mn0000684240,,,,0.010810810810810811,0.011538461538461539,0.012461059190031152,0.015424164524421594,0.017369727047146403
mn0000457692,,,,,0.001091703056768559,0.0,0.0,0.0
mn0000528436,,,,,,,,
mn0000816900,,,,-0.0044994375703037125,-0.0032232070910556,-0.001756440281030445,-0.0009420631182289214,-0.0009074410163339383
mn0000031646,,,,,,,,
mn0000757181,,,,,,,0.0009514747859181732,0.0009000900090009
mn0000327735,,,,,0.002861230329041488,0.003218884120171674,0.004205214465937763,0.004042037186742118
mn0000768010,,,,,,,,
mn0000130036,,,,,,,,
mn0000133528,,,,,,,,
mn0000628981,,,0.0,-0.002173913043478261,-0.001558846453624318,-0.001694915254237288,-0.0013611615245009074,-0.0013123359580052493
mn0000956603,,,,,,,,
mn0000361973,,,,,,,,
mn0002127222,,,,,,,,
mn0001634215,,,,,,,,
mn0001692492,,,,,,,,
mn0000149605,,,,,,,0.0,0.0037735849056603774
mn0000333875,,,,,,,0.008,0.0
mn0000169947,,,,,,,,
mn0001709383,,,,,,,,
mn0000479582,,,,,,,,
mn0000162820,,0.007751937984496124,-0.003861003861003861,-0.003257328990228013,-0.0029585798816568047,-0.002544529262086514,-0.0022471910112359553,-0.002178649237472767
mn0000136855,,,,,,,,
mn0002159005,,,,,,,,
mn0000452048,,,,,,,,
mn0000161177,,,,,,,,
mn0001581902,,,,,,,,
mn0003359519,,,,,,,,
mn0000935739,,,,,,,,0.0027624309392265192
mn0000939011,,,,,,,,
mn0000567294,,,,,,,,
mn0000482763,,,,,,,,
mn0000082144,,,,,,,,
mn0000114935,,,,,0.002881844380403458,0.002145922746781116,0.0018552875695732839,0.0018050541516245488
mn0000081181,,,,,0.0,0.0,0.0,0.0
mn0000961688,,,,,0.0,-0.0011299435028248588,-0.006237006237006237,-0.0071794871794871795
mn0003619123,,,,,,,,
mn0000388835,,,,,,,,
mn0000147772,,,,,,,,
mn0002084168,,,,,,,,
mn0000493274,,,,,,,,
mn0000255434,,,,,,,,
mn0000048481,,,,,,0.03142857142857143,0.03505154639175258,0.03522504892367906
mn0000093128,,,,,,,,
mn0000837328,,,,,,,0.004672897196261682,0.008695652173913044
mn0000649736,,,,,,,,
mn0000568639,,,,,,,,
mn0000504462,,,,,,0.008333333333333333,0.010416666666666666,0.010256410256410256
mn0000300035,,,,,,,,
mn0000119821,,,,,,,,
mn0001458912,,,,,,,,
mn0000781766,,,,,,-0.01935483870967742,-0.022189349112426034,-0.02275960170697013
mn0000809518,,,,,,,,
mn0000215409,,,,,,,,
mn0000931105,,,,,-0.0078125,-0.011695906432748537,-0.0031512605042016808,-0.003006012024048096
mn0000640766,,,,,,,,
mn0000081683,,,,-0.007692307692307693,-0.010362694300518135,-0.00641025641025641,-0.004975124378109453,-0.004728132387706856
mn0003117244,,,,,,,,
mn0000369183,,,,,,,0.0008417508417508417,0.0
mn0000283419,,,,,,,,
mn0000826898,,,,,,,,
mn0000011810,,,,,-0.001017293997965412,-0.0018927444794952682,-0.002552105487026797,-0.0023913909924272616
mn0000310273,,,,,,,,
mn0002337164,,,,,,,,
mn0000831236,,,,,0.0007017543859649122,0.0004957858205255329,0.0011556240369799693,0.0014787430683918669
mn0000633905,,,,,,,,
mn0000387219,,,,,,,0.010554089709762533,0.009876543209876543
mn0002403561,,,,,,,,
mn0000242402,,,,,,,,
mn0000847880,,,,,,,,
mn0000380149,,,,,,,,
mn0001399104,,,,,,,,
mn0000474150,,,,,,,0.0007587253414264037,0.00423728813559322
mn0000059355,,,,,,,-0.0012376237623762376,-0.001182033096926714
mn0000600640,,,,,,-0.0011695906432748538,-0.002969561989606533,-0.0034482758620689655
mn0000029978,,,,,,0.00045955882352941176,0.0,0.0003215434083601286
mn0000062860,,,,,-0.0007674597083653108,0.0004957858205255329,0.00037509377344336085,0.00035803795202291446
mn0000850693,,,,,,0.015625,0.00949367088607595,0.008955223880597015
mn0000924112,,,,,,0.0006222775357809583,0.0013192612137203166,0.0012391573729863693
mn0000327249,,,,,,,,
mn0000026234,,,,,,,,
mn0000920001,,,,,,,,
mn0000577235,,,0.0136986301369863,0.019157088122605363,0.017543859649122806,0.009523809523809525,0.008595988538681949,0.008310249307479225
mn0000284270,,,,,,,,
mn0000220588,,,,,0.003861003861003861,0.002688172043010753,0.002061855670103093,0.0019569471624266144
mn0000492466,,,,-0.008665511265164644,-0.005668934240362812,-0.004266211604095563,-0.003450655624568668,-0.003324468085106383
mn0000039637,,,,,,,,
mn0001523656,,,,,,,,
mn0000464284,,,,,,,,
mn0000933633,,,,0.030303030303030304,0.02564102564102564,0.02127659574468085,0.04,0.04
mn0000745241,,,-0.0018450184501845018,0.0,0.0015117157974300832,0.0027979854504756574,0.002294630564479119,0.0022281639928698753
mn0000564239,,,-0.006224066390041493,-0.004739336492890996,-0.005709624796084829,-0.00338409475465313,-0.0034647033347769596,-0.0033195020746887966
mn0000921359,,,,0.0014347202295552368,0.001053740779768177,0.0007739938080495357,0.0006480881399870382,0.0006261740763932373
mn0000138332,,,,,,,,
mn0000174173,,,,,,,,
mn0002115841,,,,,,,,
mn0000796957,,,,,,,,
mn0000469286,,,-0.00322061191626409,-0.0049504950495049506,-0.003681885125184094,-0.002767017155506364,-0.0018509949097639982,-0.001799370220422852
mn0002068671,,,,,,,,
mn0000750895,,,,,,,,
mn0000769486,,,,,,-0.005628517823639775,-0.0063532401524777635,-0.007255139056831923
mn0000455955,,,,,,,,
mn0000167320,,,,,,-0.004640371229698376,-0.007564296520423601,-0.007142857142857143
mn0003097001,,,,,,,,
mn0001494649,,,,,,,,
mn0000123674,,,,,-0.0042643923240938165,-0.002857142857142857,-0.002026342451874367,-0.001893939393939394
mn0000564104,,,,,,,,
mn0000602702,,,,,,,,
mn0001181055,,,,,,,,
mn0001943189,,,,,,,,
mn0000837123,,,,,,,,
mn0000340678,,,,,,,,
mn0002828345,,,,,,,,
mn0000225039,,,,,,,,
mn0003241190,,,,,,,,0.0015873015873015873
mn0000198384,,,,,,,,
mn0001591840,,,,,,,,
mn0000057280,,,,,,,0.0013966480446927375,0.003778337531486146
mn0003112111,,,,,,,,
mn0002814183,,,,,,,,
mn0000207127,,,,,,0.0,0.0,0.0
mn0000350840,,,0.0035971223021582736,0.0,-0.0032,-0.009389671361502348,-0.0074211502782931356,-0.007136485280999108
mn0000117905,,,,,,,,
mn0000701032,,,,,,,,
mn0000945245,,,,,,,0.0,0.0
mn0000060855,,,,,,,0.0012106537530266344,0.0011402508551881414
mn0000175459,,,,,,,0.00141643059490085,0.0013245033112582781
mn0000746302,,,,,,-0.0009671179883945841,0.001343183344526528,0.0012763241863433313
mn0000139089,,,,,,0.001303780964797914,0.0,0.0
mn0000884449,,,,,,0.00273224043715847,0.0035211267605633804,0.0033222591362126247
mn0000466206,,,,,,,,
mn0002323948,,,,,,,,
mn0000132856,,,,,,,,
mn0000780625,,,,,,0.0007692307692307692,0.001087547580206634,0.0010224948875255625
mn0000105129,,,,,,-0.002510460251046025,-0.0036429872495446266,-0.003418803418803419
mn0000934735,,,,,,,,
mn0000860619,,,,,,,,
mn0000851807,,,,,,,,
mn0000000343,,,,,,,,
mn0000350092,,,,,,,,
mn0001987603,,,,,,,,
mn0000100854,0.006756756756756757,0.003816793893129771,-0.003246753246753247,-0.0030581039755351682,-0.0029940119760479044,0.002785515320334262,0.005479452054794521,0.00546448087431694
mn0003406269,,,,,,,,
mn0000307128,,,,,,,,
mn0000828153,0.14285714285714285,0.1836734693877551,0.22950819672131148,0.23809523809523808,0.234375,0.234375,0.25757575757575757,0.25757575757575757
mn0000106364,,,,,,,,
mn0001028077,,,,,,,-0.00975609756097561,0.0
mn0000816517,,,,,-0.02702702702702703,-0.01694915254237288,-0.011450381679389313,-0.012012012012012012
mn0000662797,,,,,,0.0,-0.008665511265164644,-0.0071633237822349575
mn0000322733,,,,,,-0.006060606060606061,0.010309278350515464,0.00909090909090909
mn0000288301,,,,,,,,
mn0001589891,,,,,,,,
mn0000221803,,,,,,,0.0,-0.000984251968503937
mn0001745765,,,,,,,,
mn0001308660,,,,,,,,
mn0000082742,,,,,,0.0,-0.002631578947368421,-0.0024937655860349127
mn0000671156,,-0.007518796992481203,-0.00904977375565611,-0.00749063670411985,-0.0033112582781456954,-0.008797653958944282,-0.009852216748768473,-0.009569377990430622
mn0000307875,,,,,-0.001466275659824047,-0.004119464469618949,-0.003668378576669112,-0.0034458993797381117
mn0000053739,,,,0.0,-0.007751937984496124,-0.008645533141210375,-0.002197802197802198,-0.002074688796680498
mn0000259561,,,,,-0.00321285140562249,-0.000536480686695279,-0.0012140833670578712,-0.0011605415860735009
mn0000282766,,,,,-0.003745318352059925,-0.007204610951008645,-0.0022123893805309734,-0.00211864406779661
mn0000757401,,,,,,,,
mn0002543544,,,,,,,,
mn0000049367,,,,0.0018148820326678765,-0.001375515818431912,0.0,-0.0009398496240601503,-0.0009090909090909091
mn0000912905,,,,,,,,
mn0000344167,,,,,,,,0.02
mn0000660881,,,,,,,,
mn0000275207,,,,,,,,
mn0000862525,,,,,,,,
mn0002044674,,,,,,,,
mn0003128268,,,,,,,,
mn0000319354,,,,,,,,
mn0002946662,,,,,,,,
mn0000853291,,,,,,,,
mn0000161631,,,,,,,,-0.014285714285714285
mn0002034788,,,,,,,,
mn0000800322,,,,,,,,
mn0000981727,,,,,,,,
mn0003294000,,,,,,,,
mn0000585965,,,,,,-0.005797101449275362,0.0,0.0
mn0000757176,,,,,,,,
mn0000268990,,,,,,0.0011248593925759281,0.003443526170798898,0.00314070351758794
mn0000672182,,,,-0.003968253968253968,-0.00821917808219178,-0.009861932938856016,-0.0031545741324921135,-0.0075528700906344415
mn0001926946,,,,,,,,
mn0000247065,,,,,,,0.0009555661729574773,0.0009049773755656109
mn0002877110,,,,,,,,
mn0002931883,,,,,,,,
mn0000751408,,,,,,,,
mn0000259502,,,,,,,,
mn0000134902,,,,,,,,
mn0003343897,,,,,,,,
mn0000654093,,,,,,,,
mn0000226299,,,,,,,-0.041666666666666664,-0.041666666666666664
mn0000276626,,,,-0.034482758620689655,-0.018518518518518517,0.0,-0.009708737864077669,-0.009523809523809525
mn0000087859,,,0.008849557522123894,0.018292682926829267,0.021164021164021163,0.021897810218978103,0.026726057906458798,0.02591792656587473
mn0000948171,,,,,-0.004676539360872954,-0.004734350341925302,-0.005780346820809248,-0.0058160668847691745
mn0000609184,,,,,,,,
mn0000216846,,,,0.006134969325153374,0.015706806282722512,0.00823045267489712,0.01929260450160772,0.021406727828746176
mn0000676818,,,,,,,,
mn0001165244,,,,,,,,
mn0000660401,,,-0.0027472527472527475,-0.0110803324099723,-0.012229539040451553,-0.009433962264150943,-0.0085515766969535,-0.00816326530612245
mn0000517365,,,,,,,,
mn0000580058,,,,,,-0.017964071856287425,-0.01282051282051282,-0.011320754716981131
mn0000390188,,,,,,,,
mn0000083194,,,,,,0.0,0.01020408163265306,0.0
mn0000281229,,,,,,,,
mn0001041581,,,,,,,0.0007930214115781126,0.0007587253414264037
mn0000902138,,,,-0.0011507479861910242,-0.0007993605115907274,-0.000547645125958379,-0.00041684035014589413,0.0
mn0000846670,,,,,,,,
mn0000424952,,,,,,,,
mn0000010538,,,,,0.0,0.001072961373390558,-0.0015503875968992248,-0.001455604075691412
mn0001193908,,,,,,,,
mn0000692974,,,,,,,,
mn0000860553,,,,,,,,
mn0000163256,,,,,,,,
mn0000771136,,,,,,,,
mn0000757157,,,,,,0.0,0.003472222222222222,0.0033444816053511705
mn0000545074,,,,,0.0,0.0004955401387512388,0.002364998029168309,0.002631578947368421
mn0002840698,,,,,,,,
mn0000162269,,,,,,-0.007594936708860759,-0.023722627737226276,-0.01680672268907563
mn0000195644,,,,,,,,
mn0003547831,,,,,,,,
mn0002766592,,,,,,,,0.02631578947368421
mn0000101903,,,,,,,,
mn0000805833,,,,,0.003205128205128205,0.0024330900243309003,0.00398406374501992,0.003875968992248062
mn0000765011,,,,,,,,
mn0000479149,,,,,,,0.0017814726840855108,0.0011019283746556473
mn0003359573,,,,,,,,
mn0000219334,,,,,-0.03488372093023256,-0.030303030303030304,-0.02857142857142857,-0.02830188679245283
mn0000199871,,,,,,,,
mn0000201678,,,-0.004975124378109453,-0.009302325581395349,-0.008620689655172414,-0.004149377593360996,0.0,0.0
mn0000882950,,-0.034722222222222224,-0.026415094339622643,-0.023121387283236993,-0.020151133501259445,-0.01652892561983471,-0.015065913370998116,-0.014842300556586271
mn0000339713,,,,,,,,
mn0000108489,,,,,0.0,-0.0006596306068601583,0.0005574136008918618,0.003236245954692557
mn0003373673,,,,,,,,
mn0000041285,,,,,,,,
mn0000933898,,,,,,-0.012048192771084338,-0.010101010101010102,-0.0036900369003690036
mn0000508297,,,,,,,,
mn0000567317,,,,,,,,
mn0000165620,,,,,,,,
mn0000773481,,,-0.0045871559633027525,-0.0069084628670120895,-0.006134969325153374,-0.00510204081632653,-0.004728132387706856,-0.004651162790697674
mn0001331187,,,,,,,,
mn0002331712,,,,,,,,
mn0000904424,,,,,,,,
mn0000433730,,,,,,,,
mn0000127889,,,,,,,,
mn0000754764,,,,,,,,
mn0000199185,,,,,,,,
mn0000370760,,,0.0,0.018691588785046728,0.007462686567164179,0.005952380952380952,0.0053475935828877,0.005235602094240838
mn0000239790,,,,,,,,
mn0003765626,,,,,,,,
mn0002089591,,,,,,,,
mn0000960874,,,,,,-0.005194805194805195,-0.003816793893129771,-0.003436426116838488
mn0000857046,,,,,,,,
mn0000136045,,,,,,,,
mn0000806900,,,,,,,,
mn0000241499,,,,,,,,
mn0000009218,,,,,,,,
mn0000149539,,,,,,,,
mn0000040455,,,,,,,,
mn0000308932,,,,,-0.006349206349206349,-0.0125,-0.015329125338142471,-0.01639344262295082
mn0000466935,,,,,,,,
mn0000676337,,,,,,,,
mn0000048168,,,,,,,,
mn0000884497,,,,,,,,
mn0002464580,,,,,,,,
mn0003052784,,,,,,,,
mn0000080118,,,0.0034602076124567475,0.0,-0.002751031636863824,-0.0049800796812749,-0.0007968127490039841,0.0
mn0001159754,,,,,,,,
mn0000305468,,,,,0.0042643923240938165,0.0025477707006369425,0.001784121320249777,0.001692047377326565
mn0000043348,,,,,,,,
mn0000859868,,,,,-0.0022727272727272726,-0.004037685060565276,-0.002904162633107454,-0.0027675276752767526
mn0000480096,,,,,,,,
mn0000413990,,,,,,,,
mn0000605525,,,,,,,,
mn0000495338,,,,,,-0.003125,-0.010619469026548672,-0.0074850299401197605
mn0000793845,,,,,,-0.0012987012987012987,-0.0009551098376313276,0.0
mn0003521940,,,,,,,,
mn0000158656,,,,,,0.0014064697609001407,-0.0006779661016949153,0.001229256299938537
mn0000132914,,,,,,,,
mn0002639628,,,,,,,,0.04888888888888889
mn0002225385,,,,,,,,
mn0000394427,,,,,,,,
mn0000852100,,,,,,,,
mn0002233402,,,,,,,,
mn0001625299,,,,,,,,
mn0000039661,0.0,0.0,0.057971014492753624,0.05952380952380952,0.05555555555555555,0.061224489795918366,0.06060606060606061,0.06060606060606061
mn0000064817,,,,,,,,
mn0001957543,,,,,,,,
mn0003545410,,,,,,,,
mn0000929800,,,,,,0.0029585798816568047,0.0020242914979757085,0.0037243947858473
mn0000200058,,,,,,,,
mn0000130805,,,,,,,,
mn0000616984,,,,,,,,
mn0000332536,,,,,,,,
mn0003174420,,,,,,,,
mn0000533546,,,,,,,-0.0006613756613756613,-0.001156737998843262
mn0000160499,,0.02127659574468085,0.008403361344537815,0.014285714285714285,0.013245033112582781,0.012658227848101266,0.012658227848101266,0.012658227848101266
mn0001605637,,,,,,,,
mn0000553644,,,,,,,,
mn0000543313,,,,,,,,
mn0000502163,,,,0.002777777777777778,0.0029354207436399216,0.0006839945280437756,0.0,0.0
mn0000249303,,,,,,,,
mn0000801138,,,,,,,,
mn0000319089,,,,,,0.0016556291390728477,0.0010905125408942203,0.0010256410256410256
mn0000019266,,,,,,,,
mn0000679768,,,,,,,,
mn0001560424,,,,,,,,
mn0000074776,,,,,,,,
mn0000387633,,,,,-0.008287292817679558,-0.003656307129798903,-0.004172461752433936,-0.004021447721179625
mn0000187464,,,,,,,,
mn0000178852,,,,,,,-0.001953125,-0.0019193857965451055
mn0003065762,,,,,,,,
mn0000078020,,,,,,,,
mn0002315384,,,,,,,,
mn0000266063,,,,,,,,-0.012875536480686695
mn0000413000,,,,,,0.008547008547008548,0.07006369426751592,0.06962025316455696
mn0000030928,,,,,,-0.007662835249042145,-0.009302325581395349,-0.009363295880149813
mn0001055285,,,,,,,-0.024193548387096774,-0.01948051948051948
mn0000205254,,,,,,,,
mn0000315336,0.0,-0.005780346820809248,-0.005050505050505051,-0.0047169811320754715,-0.0045662100456621,-0.004201680672268907,-0.004081632653061225,-0.0040650406504065045
mn0003026059,,,,,,,,
mn0000092201,,,,,,,,
mn0001575808,,,,,,,,
mn0000940507,,,,,,,,
mn0003504404,,,,,,,,
mn0001062118,,,,,,,,0.001638001638001638
mn0000388773,,,,,,,0.040983606557377046,0.07432432432432433
mn0000021670,,,,,,,0.001899335232668566,0.0035842293906810036
mn0000413104,,,,,,,,
mn0003627291,,,,,,,,
mn0000316269,,,,,0.006535947712418301,0.005319148936170213,0.008928571428571428,0.008438818565400843
mn0002148490,,,,,,,,
mn0002153622,,,,,,,,
mn0001718658,,,,,,,,
mn0002199971,,,,,,,,
mn0000061690,,,,,,,,
mn0002037706,,,,,,,,
mn0000740551,,,,,,,,
mn0000554676,,,,,,,,
mn0000043190,,,,,,,,
mn0000673117,,,,,,,,
mn0000168577,,,,,,,,
mn0000109669,,,,,,,,
mn0000818091,,,,,,,,
mn0000927010,,,,,,,,
mn0002058074,,,,,,,,
mn0000399733,,,,,,0.00684931506849315,0.014423076923076924,0.022321428571428572
mn0000222601,,,,,,,,
mn0000286662,,,-0.01098901098901099,-0.00847457627118644,-0.019736842105263157,-0.008695652173913044,-0.007168458781362007,-0.006920415224913495
mn0000672468,,,,,,,,
mn0000293391,,,,,,,,
mn0000327130,,,,,,,,
mn0000042798,,,,,,,,
mn0000938767,,,,,,,,
mn0000836017,,,,,,,,
mn0000921289,,,,,,,,
mn0000420135,,,,,,,,
mn0000401333,,,,,,,,
mn0000884686,,,,,,,-0.00336417157275021,-0.00468384074941452
mn0000494732,,,,,,,,
mn0000012809,,,,,-0.004497751124437781,-0.004537205081669692,-0.002815315315315315,-0.0025680534155110425
mn0000125929,,,,,,,,
mn0000755792,,,,,,,,
mn0001608782,,,,,,,,
mn0000474215,,,,,,,,
mn0002649009,,,,,,,,
mn0000742899,-0.031914893617021274,-0.04975124378109453,-0.040145985401459854,-0.03374233128834356,-0.028735632183908046,-0.018518518518518517,-0.020202020202020204,-0.020151133501259445
mn0000958076,0.012269938650306749,0.008438818565400843,0.010169491525423728,0.012012012012012012,0.011363636363636364,0.007692307692307693,0.009925558312655087,0.009900990099009901
mn0000956020,,,,,,,,
mn0000375676,,,,,,,,
mn0000388972,,,,,,0.0,-0.0004892367906066536,-0.0004697040864255519
mn0000890559,,,,,,-0.0010214504596527069,-0.0003677822728944465,0.0
mn0003324503,,,,,,,,
mn0000048587,,,,,,,,
mn0000668922,,,,,-0.007662835249042145,-0.005012531328320802,-0.0038910505836575876,-0.0018018018018018018
mn0000387775,,,,,,,,
mn0000730313,,,,,,,,
mn0000112158,,,,,,,,
mn0001469766,,,,,,,,
mn0000662275,,,,,,,,
mn0001596299,,,,,,,,
mn0003115462,,,,,,,,
mn0002032095,,,,,,,,
mn0001011356,,,,,,,,
mn0001990380,,,,,,,,
mn0000591459,,,,,,,0.3125,0.45454545454545453
mn0000184677,,,,,,,,
mn0002873357,,,,,,,,
mn0000298089,,,,,,,,
mn0000948557,,,,,0.0022123893805309734,0.0026246719160104987,0.005203816131830009,0.0072874493927125505
mn0000318097,,,,,,,,
mn0000207988,,,-0.04,-0.037037037037037035,-0.034482758620689655,0.0,0.0,0.0
mn0000539774,-0.25,-0.14814814814814814,-0.11363636363636363,-0.10869565217391304,-0.10416666666666667,-0.1,-0.09803921568627451,-0.09803921568627451
mn0000196934,0.0,0.06666666666666667,0.14473684210526316,0.1375,0.13953488372093023,0.13953488372093023,0.13953488372093023,0.13953488372093023
mn0000188202,,,,,,,,
mn0000273628,,-0.0136986301369863,-0.01015228426395939,-0.004424778761061947,-0.004132231404958678,-0.003745318352059925,-0.0036496350364963502,-0.0036496350364963502
mn0000678422,,,,,,,,
mn0000334842,,,,,,,,
mn0000315118,,,,,,,,
mn0000181001,,,,,,,,
mn0002355652,,,,,,,,
mn0000090945,,,-0.0070921985815602835,0.003952569169960474,0.0030303030303030303,0.002188183807439825,0.0017482517482517483,0.001669449081803005
mn0000295545,,,-0.01199400299850075,-0.007714561234329798,-0.0057553956834532375,-0.0037174721189591076,-0.0029723991507431,-0.002839756592292089
mn0001373169,,,,,,,,
mn0000492866,,,,,,0.004319654427645789,0.0049261083743842365,0.004672897196261682
mn0000145115,,,,,,,,
mn0000808588,,-0.010752688172043012,-0.007194244604316547,-0.006289308176100629,-0.005917159763313609,0.0,0.0,0.0
mn0000669916,,,,,,,,
mn0000661274,,,,,,,,
